performance_id,review_id,rating,user_id,date,view_count,like_count,title,text
24000171,10,5,arimcho5***예매자,2021.06.19,조회 5066,"공감 747
공감하기","베스트연극 라면 강추합니다!!!
라이브 후기","부모님 서울 놀러 오셔서 좀 색다른 걸 해보고자 연극을 보려고 인터넷 후기를 많이 찾아봤었어요. 연극 라면에 대한 평점이 높아서 기대 반 설렘 반으로 예매했습니다!

김반장 및 여러 역할을 맡아주신 배우 분이 선물 나눠주면서 현장 분위기를 후끈 달아오르게 해주셨어요!! ㅎㅎ 많은 선물 중에 티셔츠 걸고 배우 분이랑 관객분들이랑 가위바위보 했는데 유일하게 이긴 사람이 저여서 기분 좋게 관람 시작할 수 있었어요.

배우 분들의 코믹하고 능청스러운 연기 덕분에 저도 부모님도 많이 웃을 수 있었고 특히 경필&희선 연기한 배우분들의 대사를 들으며 빵빵 터지고 공감하던 부모님의 웃음에 더 즐겁게 관람할 수 있었어요. 주인공 커플 보면서 저와 제 남자친구의 모습도 생각나고 공감되는 부분도 많아서 나중에 남친 데리고 또 보러오고싶단 생각이 들더라구요.

춤, 노래, 립싱크 등 다양한 요소들도 있고 연극 내내 진지하다가 웃기고, 짠하다가 감동적이다가 이 연극 한편에서 희노애락을 모두 느낄 수 있는 연극이었어요.

5명의 배우님들이 함께 했지만 극 중에서는 여러 인물로 쓱쓱 바뀌는 재미도 아주 쏠쏠하고 풍성하다고 느꼈어요. 그리고 생동감과 집중을 위해 앞자리에서 보시는 걸 추천드려요!! ㅎㅎ 라면을 너무 맛있게 먹는 은실 역 맡으신 배우분 덕분에 저희 가족은 끝나고 틈새라면을 먹으러 갔습니다 ㅋㅋㅋㅋㅋ 서태인 배우님,, 오늘 연기 보고 반했어요!! 연기가 넘나 찰떡이었어요!!

입소문 타서 더더 흥했으면 하는 연극 라면,, 좋은 시간 선물해주셔사 감사합니다!!"
24000171,11,5,qkr4***예매자,2021.06.13,조회 3748,"공감 750
공감하기",베스트연극라면 외.않.봐? 연극 좋아하면 꼭 봐 제발!!,"자격증시험 치르고 냉큼 대학로로
얼마만의 대학로에 연극인지ㅠ 코미디연극 무척 보고싶었다구!! 그래서 친구들이랑 레트로코미디 연극라면
정말 너무 재미있어서 눈물 질질 짰다.. 한바탕 웃어본지가 오래돼서 그런가 기대했던 것보다 그 이상 더 신나고 재밌어서 배꼽빠지게 웃었다ㅠ 연극 보러갈건데 어떤 연극 볼 지 고민중이라면 #연극라면 강추! 우리 엄마아빠 모시고 또 가고싶다. 배우님들 큰 웃음 주셔서 정말 감사합니다. 얼른 하루빨리 코로나가 종식돼서 더 많고 다양한 무대 서기를 바랍니다요.
하나같이 다 잘생기고 예쁘신 배우님들
공연 시간동안 작품에 흠뻑 적셔있었습니다. 즐거운 2시간을 선사해주셔서 감사합니다.
멀티맨 진짜 대박이네

#한만수 #고은실 #이경필 #김희선 #멀티맨"
24000171,12,5,wndlsr***예매자,2021.06.07,조회 2464,"공감 756
공감하기",베스트레트로 갬성시대에 딱인 연극♡,"남친 생일 기념으로 코로나를 뚫고 선택한 연극 라면♡

남녀노소 누구나 좋아하는 라면에 비유한 연출도 좋았고
연극끝나고 남친이 몇년만에 첨으로 물어봤다
면부터 넣니? 스프부터 넣니? 라며...(갬동ㅠㅠ)
우리 커플은 면부터 넣는걸로 합의ㅋㅋㅋㅋ
연극이 우리사이를 더 돈독하게 해주었다!

2쌍의 커플 이야기라 로맨틱코미디인줄 알았는데 로맨틱보단 코미디에 가깝다ㅋㅋㅋㅋㅋ

시트콤을 보는 듯한 연극이었다.
특히, 멀티맨 최고! 시작은 최준 성대모사로 시작하더니
담임쌤 연기에 내 배꼽빠질뻔ㅋㅋㅋ

90년대 과거와 20년대 현재를 오고가며 나의 학창시절을
회상하게 해주었다!
노래방에서 술먹고 열창? 주정?부리는 일ㅋㅋㅋㅋ
거기에 나의 등하교길을 함께해준 추억의 가요들까지!!

레트로 코믹극이란 장르가 찰떡이었다!
요즘같은 레트로 갬성시대에 딱인 연극이다♡
(나...짜파링 선물 받았는데...사진 첨부가 안된당ㅠㅠ)"
24000171,13,5,***예매자,2021.02.09,조회 2554,"공감 986
공감하기",베스트코로나때문에 문화생활 간만에 했어요,"코로나때문에 문화생활은 1년 동안 못 하고 있었는데 매표소에서부터 방역도 철저히하고 발열체크와 명단작성, 손소독제비치 등 신경써주시니 안심이 되더라구요. 덕분에 코로나로 곤두세워졌던 신경이 잦아들면서 편하게 관람했습니다.!
배우분들도 연기 진짜 잘하시고 내용도 너무나 공감.. 재밌었습니다."
24000171,14,5,lhb0***예매자,2021.01.24,조회 2326,"공감 1021
공감하기",베스트또 보고싶다.,"워낙 연극을 좋아해서 자주 보곤 했었고, 코로나가 발생하기 전을 끝으로 연극을 보지 못하고 있다가 여자친구랑 100일 기념으로 고심끝에 연극을 보기로했습니다. 어떤 연극을 봐야지 고민하다가 오래전에 가장 인상깊게 봤었던 라면이라는 연극이 떠올랐고 금요일에 연극 관람후 든 생각은 코로나 때문에 걱정이 됐지만 그럼에도 와서 보길 너무 잘했다는 것입니다. 방역 등 안내도 매우 친절했고 시설적으로도 잘 돼있었고, 무엇보다 여자친구는 연극을 처음보는 것이라 어떻게 느낄지 걱정이 됐는데 너무 재밌었다고 재관람 의사도 있다고 하네요ㅎㅎ 배우분들 연기력 장난아니고 스토리도 탄탄하고 디테일에 감탄하고갑니다. 좋은 연극 감사합니다 너무 재밌었어요~ 완전 추천!!!"
24000171,15,5,honghe***예매자,2024.04.15,조회 3,"공감 0
공감하기","인생연극입니다~
라이브 후기","부모님하고 같이 보았습니다~
너무 재미있었습니다~"
24000171,16,5,vhrduask***예매자,2024.04.11,조회 62,"공감 4
공감하기",오랜만에 정신없이 웃게 해준 연극!!,"하도 웃다보니까 나중에는 목까지 아파진 연극이에요! 뭔가 현실적이면서도 웃픈 내용들이 끊이지 않아서 정말 재밌게 봤어요~ 초반에 나온 떡밥들로도 웃게 만드는 여러모로 연출에 신경을 많이 쓰신 연극이었습니다!
배우분들은 너무 잘생기고 이쁘신데 연기까지 잘하셔서 완전 부러웠다는.. 잘보고 갑니다~"
24000171,17,4,alec***예매자,2024.04.11,조회 42,"공감 1
공감하기",라면을 보았습니다.,"맨 앞에서 봤는데
정말 물이 끓더군요
재밌게 보았습니다."
24000171,18,5,Ahong5***예매자,2024.04.10,조회 48,"공감 6
공감하기",극장라면 관람후기~,"연극을 오랜만에 보는거라서 기대반 설레임반으로
연극 관람을 했습니다 ^^
우리가 살면서 느끼는 감정들을 눈으로 보고 들으니
옛생각도 나고 추억에 잠기기도 하면서 연극라면을 봤습니다^^
결혼해서 살면서 내가 했던 행동이나 말들이 연극 대사에서 나올때면 크게 웃으며 연극에 더 빠져들게 되더라구요~ 시작과 끝을 큰웃음을 선사해준 연극라면 너무 재미있게 봤습니다~
한번더 보고싶은 연극라면 화이팅입니다 ~^~^*"
24000171,19,5,MP***예매자,2024.04.10,조회 45,"공감 7
공감하기",라면도 품위가 있습니다.,"연인과 라면.
인연으로 이어주는 라면.
연극관람 후 라면을 맛있게 끓여 먹었습니다."
24000171,20,5,anstkdgur4***예매자,2024.04.09,조회 65,"공감 7
공감하기",연극 라면 보고왔어요,연인일때 봤던 연극이 생각나서 결혼하고 처음으로 연극을 보려고 하는데 라면이라는 연극이 평이 좋더라구요 기대를 하며 예매하고 봤는데 뭔가 저희 상황과 비슷한 느낌도 들고 감정이입도 되면서 시간가는줄 모르고 봤어요 배우들도 이쁘고 잘생기셨는데 연기도 잘하셔서 재미있게 잘봤어요
24000171,21,1,ipaq***예매자,2024.04.08,조회 115,"공감 0
공감하기",솔직히 너무 유치해서 보고 있기 힘들었어요..ㅜㅜ,"''김종욱 찾기'' 보고 너무 재밌어서 바로 다음 주에 ''라면'' 봤는데...

앞으로는 연극은 정말 신중히 고를 예정입니다...

뭐 볼지 고민하시는 분들 라면 볼 돈으로 김종욱 찾기 2번 보세요.

죄송합니다만 솔직한 후기입니다."
24000171,22,5,hello1***예매자,2024.04.07,조회 46,"공감 8
공감하기",배우님들의 캐미가 돋보여서 보는 내내 웃음이 끊이질 않았던 공연!!,"오랜만에 설렘 가득한 마음으로 혜화에 연극 보러가서 아주 성공했습니당!!
우선 공연 내내 웃음 가득 짓게해주신 멀티맨 여찬구님!! 마지막에 불편했을 수도 있겠다고 새우깡 주셨는데 전혀 안 그랬어요!! 너무너무 재밌었습니닷!!!!ㅋㅋ
찰떡 역할로 공연에 몰입감을 더해주신 김희선 역의 방현주님!! 배우님 덕분에 공감 백배로 봤어용~
연예인 안재홍 느낌으로 계속해서 눈길을 끌어주신 이경필 역의 이정혁님!! 만수랑 희선이한테 맞춰주면서 눈치 백단의 모습을 보이는 모습이 인상 깊었어요!!
살짝 맹한 느낌으로 연기해주신 만수 역할의 강종현님!! 만수가 성장하는 모습 보면서 뿌듯했습니닷ㅎㅎ
마지막으로 전형적인 연애하는 여자의 모습을 보여주신 고은실 역할의 고연경님!! 이런저런 디테일한 부분들로 인해 서운해하는 여자의 입장을 잘 표현해주셨는데용!! 이런 부분들까지 다 섬세하게 챙길 수 있는 남자들이 있을까 하눈 생각을 하면서 즐겁게 봤습니다!!

네 분의 캐미가 아주 잘 어우러져서 처음 보는 연극 라면!! 아주 즐겁게 보았어요 감사합니다
다른 배우 분들의 연극은 또 어떻게 펼쳐질 지 궁금하네요 또 뵈러 가겠습니다!!
연극 라면 화이팅!!"
24000171,23,5,hello1***예매자,2024.04.07,조회 37,"공감 8
공감하기",배우분들의 캐미가 엄청나서 공연 보는 내내 웃음이 끊이지 않았던 연극 라면!,"오랜만에 설렘 가득한 마음으로 혜화에 연극 보러가서 아주 성공했습니당????
우선 공연 내내 웃음 가득 짓게해주신 멀티맨 여찬구님!! 마지막에 불편했을 수도 있겠다고 새우깡 주셨는데 전혀 안 그랬어요!! 너무너무 재밌었습니닷!!!!ㅋㅋ
찰떡 역할로 공연에 몰입감을 더해주신 김희선 역의 방현주님!! 배우님 덕분에 공감 백배로 봤어용??
연예인 안재홍 느낌으로 계속해서 눈길을 끌어주신 이경필 역의 이정혁님!! 만수랑 희선이한테 맞춰주면서 눈치 백단의 모습을 보이는 모습이 인상 깊었어요!!????
살짝 맹한 느낌으로 연기해주신 만수 역할의 강종현님!! 만수가 성장하는 모습 보면서 뿌듯했습니닷ㅎㅎ
마지막으로 전형적인 연애하는 여자의 모습을 보여주신 고은실 역할의 고연경님!! 이런저런 디테일한 부분들로 인해 서운해하는 여자의 입장을 잘 표현해주셨는데용!! 이런 부분들까지 다 섬세하게 챙길 수 있는 남자들이 있을까 하눈 생각을 하면서 즐겁게 봤습니다!!??

네 분의 캐미가 아주 잘 어우러져서 처음 보는 연극 라면!! 아주 즐겁게 보았어요 감사합니다
다른 배우 분들의 연극은 또 어떻게 펼쳐질 지 궁금하네요 또 뵈러 가겠습니다!!
연극 라면 화이팅??"
24000171,24,3,sing***예매자,2024.04.02,조회 113,"공감 1
공감하기",그냥저냥 가볍게 보기 괜찮아요^^,오랜 전통을 가지고 있는 작품이라 기대반? 하고 봤습니다~ 시작부터 깔깔대고 웃는 포인트들이 있어 좋았습니다. 다만 큰 재미보다는 편하게 웃다가 올수있는 정도라 그냥저냥 보았습니다
24000171,25,5,k8532***예매자,2024.04.02,조회 73,"공감 16
공감하기",지나간 젊은시절이 생각나는 연극입니다,"오랫만에 딸이 추천하여 함께 본 연극입니다. 아마도 나를 배려하여 고른것 같아요. 지나간 시절을 떠올리게도 되었고 지금의 청춘들의 삶의 이야기와 고민들을 공감하게 하는 연극이었습니다. 누구에게나 특별히 좋아하는 라면이 있는거처럼, 친구나 가족과 함께 서로에 대한 애정과 관심, 추억을 공유할수 있는 특별한 연극이 될것 같습니다. 배우들의 몰입도 높은 훌륭한 연기와 뛰어난 비주얼도 보는 즐거움을 주었습니다. 감사합니다."
24000171,26,5,boo7***예매자,2024.04.01,조회 76,"공감 16
공감하기",라면연극후기,"오랜만에 대학로가서 재미난연극 라면을 보게되었는데 배우들이 어찌나 감정이입을 잘하는지ㅎ.ㅎ
재미났어요"
24000171,27,5,qewooh***예매자,2024.04.01,조회 58,"공감 16
공감하기",연극 라면 재미있게 잘 보았습니다.,"고은실 역의 이윤경 배우님의 열연이 감명 깊었습니다!
마치 무대 위에 어느 여신님이 내려온 것 같았습니다 :P"
24000171,28,5,happyso***예매자,2024.03.31,조회 45,"공감 16
공감하기",우리 모두의 인생이 담긴 라면 한 그릇??,"웃음 세컵, 추억 두 스푼, 눈물 한 꼬집!
이 문장 속에 다 담겨 있는 울고 웃었던 젊은 날의 추억 속으로 되돌아갔다오게 해 준 공연 '라면'.
옆에 있는 사람이 가장 소중한 존재이고 나를 낮추고 서로를 배려하며 살아가는 것이 진정한 행복에 다다르는 길임을 다시 한번 느끼게 해주었다. 배우들의 명연기에 배꼽 빠지다가 울컥하다가 또 신나다가 함께 웃고 울다 시간 순삭! 친구와 남편과 이제 성년이 된아이들과 함께 또 보고 싶은 작품이다."
24000171,29,5,pshc***예매자,2024.03.30,조회 44,"공감 16
공감하기","재미있었습니다!
라이브 후기",재미있게 잘 봤습니다!
